"","replicate","stat"
"280",280,0.846215738770692
"281",281,-0.527034133411973
"282",282,0.350651647532384
"283",283,0.474292172517437
"284",284,0.638461708445188
"285",285,0.815841108243664
"286",286,0.264554838035632
"287",287,-0.28547292243832
"288",288,-0.151808056911275
"289",289,-0.526229386995961
"290",290,-0.726694991942015
"291",291,1.12346226833327
"292",292,0.0340810456798444
"293",293,-0.400802637876726
"294",294,0.823918699567489
"295",295,0.304248370923478
"296",296,-0.522011366669616
"297",297,0.864577900843035
"298",298,0.452822845941906
"299",299,-0.859375051267552
"300",300,0.0851449195560825
"301",301,0.567661216902533
"302",302,-0.141720968017502
"303",303,-0.222970835080353
"304",304,0.813002093115781
"305",305,-0.32754782923806
"306",306,0.094230199064409
"307",307,-0.843365988525921
"308",308,-0.123282870876981
"309",309,1.05113784882582
"310",310,-0.0066618376630565
"311",311,0.503587313403425
"312",312,-0.442359338738118
"313",313,0.223875678916261
"314",314,0.533614901528193
"315",315,0.00430596750312162
"316",316,0.323254752060752
"317",317,0.117742973302644
"318",318,-0.353989284197247
"319",319,-0.0338878063235626
"320",320,-0.251945530537046
"321",321,-0.206933296277324
"322",322,-0.480283206500022
"323",323,-0.259505028091549
"324",324,0.370350975827261
"325",325,0.880980669309277
"326",326,-0.114349028809048
"327",327,0.427905278859985
"328",328,-0.144440174483773
"329",329,-1.17226154412375
"330",330,0.147227337932282
"331",331,0.126331833591788
"332",332,0.327600433236348
"333",333,-0.857963359449656
"334",334,-0.270065762245064
"335",335,-0.215027034519874
"336",336,0.272312698643614
"337",337,-0.17893589940218
"338",338,0.357814389998577
"339",339,1.01418425702108
"340",340,-0.888270143487365
"341",341,-0.243040700365441
"342",342,-0.266829523164077
"343",343,-0.0263663089031532
"344",344,0.355364254187872
"345",345,0.255001704204457
"346",346,0.0963696312371063
"347",347,-0.411901149989127
"348",348,0.0212583462834495
"349",349,0.167798704971862
"350",350,-0.629116361860934
"351",351,-0.795307404622228
"352",352,-1.18998807143799
"353",353,0.262212071392792
"354",354,-0.0411438972023426
"355",355,0.729322745089721
"356",356,-0.447253536697669
"357",357,-0.0113232901587814
"358",358,0.524933540274365
"359",359,0.701464544381821
"360",360,-0.357846038435909
"361",361,-0.475049381755067
"362",362,0.19022900700897
"363",363,-0.333972658004743
"364",364,0.163519082199826
"365",365,0.549146536165107
"366",366,-0.4593189011829
"367",367,0.0229103339832797
"368",368,0.534864908779387
"369",369,0.825419824366161
"370",370,0.241844320416448
"371",371,0.0470032171691592
"372",372,0.405904290087566
"373",373,1.34325820743461
"374",374,0.315964641857374
"375",375,-0.495514374409733
"376",376,0.53286936333172
"377",377,0.84169709267805
"378",378,0.0168868500236918
"379",379,0.0593525544487257
"380",380,0.649278320417462
"381",381,-0.323362489465968
"382",382,0.00387318149540405
"383",383,0.0644538013042286
"384",384,-0.165976598630383
"385",385,-0.0924773974246129
"386",386,0.143155390091774
"387",387,-0.388473051888223
"388",388,0.571647544381218
"389",389,0.280782092405044
"390",390,0.376618037115623
"391",391,-0.54362949902961
"392",392,0.151265209327587
"393",393,0.454864916065002
"394",394,0.752633479992127
"395",395,0.340892024131769
"396",396,-0.245678456586713
"397",397,0.0885656846253404
"398",398,0.136328586328137
"399",399,0.124311017745281
"400",400,-0.557251246337149
"401",401,-0.235309602234739
"402",402,-0.438635511213892
"403",403,0.113922576069914
"404",404,-0.190349506316561
"405",405,0.138437055061257
"406",406,0.153377519868389
"407",407,0.610170949659128
"408",408,0.55468591977986
"409",409,-0.0083278927586683
"410",410,-0.273364181664736
"411",411,-0.096073323655478
"412",412,0.367596065988522
"413",413,0.106264774198067
"414",414,-0.539423801910591
"415",415,-0.223484865598845
"416",416,0.673333188784358
"417",417,0.15036011313811
"418",418,0.148810069548798
"419",419,-0.114209919533174
"420",420,-0.930399636624461
"421",421,0.355220299752443
"422",422,0.259272053209681
"423",423,0.00805152496268491
"424",424,0.781885140353697
"425",425,0.563437179389066
"426",426,-0.416361229729308
"427",427,-0.547014205461078
"428",428,0.00602144803412941
"429",429,-0.0668966210479311
"430",430,0.0127006803433325
"431",431,-0.1199270024971
"432",432,0.568608239351459
"433",433,0.353863245995775
"434",434,0.105799654408091
"435",435,-0.273970580477339
"436",436,-0.73770357647884
"437",437,0.0812981647417779
"438",438,-0.326062867789876
"439",439,-0.598885300698111
"440",440,-0.267829810947699
"441",441,-0.219946093069982
"442",442,0.253465200223125
"443",443,-0.691571070421862
"444",444,-0.271121039843241
"445",445,-0.160612237059762
"446",446,-0.0408406845552456
"447",447,0.135398174035327
"448",448,-0.301641988059291
"449",449,0.365139176804664
"450",450,-0.105391860186838
"451",451,0.118933560483089
"452",452,-0.14421749082727
"453",453,0.0215849723891957
"454",454,0.512902385426205
"455",455,-0.016107645675568
"456",456,0.526904353877416
"457",457,-0.370884366483725
"458",458,0.123429685254859
"459",459,0.604207191859714
"460",460,0.531614204604171
"461",461,-0.65738548377881
"462",462,0.278448034543874
"463",463,-0.120394299223964
"464",464,0.424373680585024
"465",465,-0.158907504398609
"466",466,0.0802569725781375
"467",467,0.610060566591546
"468",468,-0.0531091082266322
"469",469,-0.280021400767591
"470",470,-0.175093019232701
"471",471,0.0404861196045978
"472",472,0.322610403480343
"473",473,0.752981821583614
"474",474,0.875179108728457
"475",475,-0.0610877828230336
"476",476,0.423488530794252
"477",477,-0.370773855279747
"478",478,-0.66497224835096
"479",479,0.37693696468278
"480",480,0.390450174008038
"481",481,0.222146588120477
"482",482,0.0868627848944179
"483",483,0.079491371755342
"484",484,-0.194776670313917
"485",485,-0.446173897962876
"486",486,-0.27732923816237
"487",487,-0.0960923297309719
"488",488,0.561363460047108
"489",489,-0.0085395263436574
"490",490,0.334779679508184
"491",491,-0.0914938672479089
"492",492,0.608108806961727
"493",493,0.0434324435587321
"494",494,0.226430491474932
"495",495,0.10876524379287
"496",496,0.670243569512326
"497",497,0.229062052243453
"498",498,0.00697912795609668
"499",499,0.285705348070092
"500",500,0.0135680437542867
"501",501,-0.118727635429348
"502",502,0.444742855606197
"503",503,-0.135666523534933
"504",504,-0.184800059212797
"505",505,0.0565323718196886
"506",506,0.00159411229134676
"507",507,-0.248358897067053
"508",508,0.275981255481373
"509",509,-0.447381586355558
"510",510,-0.444893120117072
"511",511,-0.0401202730185197
"512",512,0.68612595471452
"513",513,0.377561164384037
"514",514,-0.269781038077976
"515",515,0.00202678064827921
"516",516,-0.0280398634227659
"517",517,0.0279362797589933
"518",518,-0.199151154874404
"519",519,0.688140968562667
"520",520,-0.248127625678805
"521",521,-0.287026086326829
"522",522,-0.381309917239061
"523",523,0.0478491011365314
"524",524,0.000197896163459887
"525",525,0.431088461536913
"526",526,0.406902333671393
"527",527,0.0404827179850358
"528",528,0.250313040159977
"529",529,-0.165911838715285
"530",530,0.676020659435135
"531",531,-0.464144598527277
"532",532,0.00134178936636786
"533",533,-0.379404850888985
"534",534,0.486969617798554
"535",535,-0.366172073337086
"536",536,-0.035106604497205
"537",537,-0.398964029877288
"538",538,0.0560015653336272
"539",539,0.281065245556317
"540",540,0.158921690605066
"541",541,0.24023948896777
"542",542,-0.114775373413426
"543",543,0.28622271416641
"544",544,-0.227345882614092
"545",545,0.5005207955322
"546",546,0.301797244029277
"547",547,-0.469786349591555
"548",548,0.36899073596858
"549",549,-0.392188460263657
"550",550,-0.342441417050342
"551",551,0.637737902192725
"552",552,-0.114048781406773
"553",553,-0.254645526706927
"554",554,-0.486782556925263
"555",555,0.691503524186356
"556",556,-0.145416876086092
"557",557,0.233224205148698
"558",558,-0.464321603149518
"559",559,-0.108285560245275
"560",560,-0.189293286117472
"561",561,0.588694157856008
"562",562,0.0696966367584899
"563",563,0.381394576198975
"564",564,0.538975241482834
"565",565,-0.375003349541036
"566",566,0.83189451517169
"567",567,0.643029607121402
"568",568,-0.31754894703521
"569",569,0.465203700626578
"570",570,0.650513490233489
"571",571,1.41346777382904
"572",572,-0.264315178687216
"573",573,-0.030240592913831
"574",574,0.400974580826556
"575",575,-0.629543901260636
"576",576,0.132033162615972
"577",577,0.0802923968929399
"578",578,-0.0155914001914716
"579",579,0.0172947817562843
"580",580,0.436540749586992
"581",581,-0.0336370453474331
"582",582,1.08199891347993
"583",583,-0.676935331797107
"584",584,-0.155811490028956
"585",585,-0.247846460754271
"586",586,-0.164721324083569
"587",587,-0.659346552369346
"588",588,-0.0405437729766227
"589",589,1.17741782656562
"590",590,-0.00161962022336937
"591",591,-0.517646914382862
"592",592,-0.0163744157974328
"593",593,-0.0541671851173753
"594",594,0.00877741642100816
"595",595,0.095437792370852
"596",596,-0.545096456358284
"597",597,0.101524928675804
"598",598,0.537572440428402
"599",599,0.236573827325227
"600",600,-0.612776439061786
"601",601,0.216418631255134
"602",602,1.10750042938321
"603",603,1.06813708254544
"604",604,0.421225006146152
"605",605,0.120737124021375
"606",606,0.147891353879391
"607",607,0.0948590981261184
"608",608,0.184299710976408
"609",609,-0.389369611234915
"610",610,-0.85425432127354
"611",611,0.138700547485339
"612",612,-0.786008942172796
"613",613,-0.0509485111024013
"614",614,-0.652141965549792
"615",615,0.385019616177278
"616",616,0.468947501548929
"617",617,-0.564513446098726
"618",618,-0.248510692580066
"619",619,0.0632806403524206
"620",620,-0.159077322936039
"621",621,0.124671545221812
"622",622,0.33601516232434
"623",623,0.599834407141895
"624",624,-0.0604754005377863
"625",625,-0.436114521333717
"626",626,0.0701458238165671
"627",627,-0.195259401168368
"628",628,-0.374517899425836
"629",629,-0.61764664194946
"630",630,-0.388248606127608
"631",631,-0.160572310869451
"632",632,0.0716521802083143
"633",633,0.529766855660089
"634",634,-0.0205075514422148
"635",635,-0.481927633641259
"636",636,0.592098698753933
"637",637,0.234584584434881
"638",638,0.387800970365038
"639",639,-0.888292701286108
"640",640,0.480327787731618
"641",641,-0.261911032887387
"642",642,-0.323405722977697
"643",643,0.188568179545843
"644",644,-0.323894396047123
"645",645,-0.520994990281874
"646",646,0.357887959677136
"647",647,-0.244616540540409
"648",648,-0.33041277468168
"649",649,0.0966309614097618
"650",650,0.379808766485656
"651",651,0.498241433422347
"652",652,-0.453525048583639
"653",653,-0.29246427938347
"654",654,0.233511697830476
"655",655,0.349720360215262
"656",656,0.428763796371218
"657",657,0.872187122430962
"658",658,-0.438294255920884
"659",659,0.137589643162361
"660",660,0.0142030533284974
"661",661,-0.149340691647904
"662",662,0.384579430259919
"663",663,0.0845058246197148
"664",664,0.175291928903608
"665",665,-0.282702090530112
"666",666,-0.594821418888085
"667",667,0.347325686750079
"668",668,-0.0800071460937879
"669",669,0.488872256321255
"670",670,0.257181298617802
"671",671,0.266156105567152
"672",672,0.306200511337835
"673",673,-0.151620776666352
"674",674,0.447728327047553
"675",675,-0.213286047896887
"676",676,-0.513404701469216
"677",677,0.644847179053336
"678",678,-0.0571062813840051
"679",679,0.0236060763624799
"680",680,0.1304404999448
"681",681,0.180085312742609
"682",682,-0.168993404700952
"683",683,0.314032035790447
"684",684,0.261061036592334
"685",685,-0.355740509243173
"686",686,-0.316529982122557
"687",687,0.0174515737508649
"688",688,-0.187251236852124
"689",689,0.153140643644729
"690",690,-0.911559277951238
"691",691,0.965590966448001
"692",692,-0.152043928825062
"693",693,-0.286631448889114
"694",694,-0.127798322932033
"695",695,-0.0860947676418355
"696",696,-0.65424452022619
"697",697,-0.0292875218622122
"698",698,-0.48978905319963
"699",699,0.156783440137108
"700",700,0.0933032488357277
"701",701,0.782872150298044
"702",702,0.01946777182388
"703",703,-0.441071809149353
"704",704,0.365017229229043
"705",705,-0.635354893685136
"706",706,0.583382978943821
"707",707,0.00823951154214342
"708",708,0.307568720143351
"709",709,-0.368278098654162
"710",710,0.0942284183846347
"711",711,-0.159580328329003
"712",712,-0.129979104480842
"713",713,0.279636472955374
"714",714,0.262620977653484
"715",715,0.0915982977981535
"716",716,-0.33267983237732
"717",717,-0.313623459514673
"718",718,-0.0362530053091845
"719",719,0.252574685870098
"720",720,0.390237123618487
"721",721,0.134876346461478
"722",722,0.143013870285369
"723",723,0.24566324568961
"724",724,0.231530602569581
"725",725,0.223283569503167
"726",726,-0.27221321981089
"727",727,-0.42301712822675
"728",728,-0.148348085500619
"729",729,-0.138341502294178
"730",730,-0.373457937773214
"731",731,0.255375514860873
"732",732,0.317139374951783
"733",733,0.586808346447409
"734",734,-0.24423119447869
"735",735,0.0387598778451128
"736",736,-1.35921184523652
"737",737,-0.199447014684406
"738",738,0.717862108198229
"739",739,-0.0380882380303298
"740",740,-0.308387837548143
"741",741,-0.133415948136278
"742",742,0.715351450488306
"743",743,-0.352233370674124
"744",744,-0.589585991259565
"745",745,-1.00502653225554
"746",746,0.119171114474611
"747",747,-0.754941879153048
"748",748,0.459507517178125
"749",749,0.598413377824404
"750",750,0.499770679915311
"751",751,0.844891497648664
"752",752,-0.569601723902874
"753",753,0.162060258867317
"754",754,-0.132128348411147
"755",755,-0.506823834232737
"756",756,-0.235781471338452
"757",757,0.280635853864592
"758",758,0.184109225132911
"759",759,0.509091340899875
"760",760,-0.351775416421216
"761",761,-0.372730884841761
"762",762,0.293256776486491
"763",763,-0.029312132260582
"764",764,-0.174448865879842
"765",765,0.407205748917317
"766",766,0.646606159919639
"767",767,0.138692506459272
"768",768,0.411461517653322
"769",769,-0.176422593862331
"770",770,-0.135815415149821
"771",771,-0.661644792374165
"772",772,-0.246857376008339
"773",773,-0.0258380790494392
"774",774,0.803318359676414
"775",775,-0.266467269200017
"776",776,-0.296986411493204
"777",777,0.30250459828088
"778",778,0.220453920780688
"779",779,0.828749532047883
"780",780,-0.180766314071601
"781",781,-0.575492685499743
"782",782,0.00480212422205639
"783",783,0.233930650788519
"784",784,-0.509926056082502
"785",785,0.757700693982752
"786",786,-0.305835878764409
"787",787,-0.476229911401028
"788",788,0.60005606827654
"789",789,-0.364048231668892
"790",790,-0.262647184246799
"791",791,0.107693798633246
"792",792,-0.0373394232858146
"793",793,0.262829221612886
"794",794,-0.800631503585425
"795",795,-0.071246988210067
"796",796,-0.301550722317202
"797",797,0.0403559373925546
"798",798,-0.375869418609923
"799",799,-0.493123326792965
"800",800,-0.555462489379796
"801",801,0.0464272259380145
"802",802,-0.492666446395813
"803",803,-0.0533887912880111
"804",804,0.702724931165658
"805",805,0.236575361397694
"806",806,-0.261201662620852
"807",807,-0.285559736338971
"808",808,-0.537909344010234
"809",809,0.520662913178047
"810",810,0.271596110019804
"811",811,-0.201084628780126
"812",812,0.227871273182416
"813",813,0.29888128284723
"814",814,-0.453445167095612
"815",815,0.573377641419174
"816",816,0.771795484560659
"817",817,-0.544885922041953
"818",818,-0.381489086737549
"819",819,-0.184643806373305
"820",820,1.12927210694828
"821",821,0.227199866885275
"822",822,0.0775577441214956
"823",823,-0.154897420373594
"824",824,0.492350645949028
"825",825,-0.30423286250053
"826",826,-0.830811541986289
"827",827,-0.0532429686543132
"828",828,-0.672846738645131
"829",829,-0.127308258082319
"830",830,0.231949724781121
"831",831,-0.167282316553365
"832",832,0.105181004332547
"833",833,0.883538259680069
"834",834,0.749898861251275
"835",835,-0.678028381307893
"836",836,-0.115926265784463
"837",837,-0.129666486227396
"838",838,0.0853529028829136
"839",839,-0.0140584410088245
"840",840,0.257585403684029
"841",841,-0.0520171797738307
"842",842,-0.37531222970939
"843",843,-1.02862955638198
"844",844,-0.89190908193034
"845",845,-0.21714971233412
"846",846,0.565711091323628
"847",847,0.122863158966243
"848",848,1.02573867540181
"849",849,0.547806788672478
"850",850,-0.363629423836652
"851",851,0.0131450694811015
"852",852,0.399640341172461
"853",853,1.08486434840745
"854",854,-0.248768690012401
"855",855,0.0665644686516842
"856",856,0.283509838399915
"857",857,-0.72401859000453
"858",858,0.295508003517956
"859",859,0.450420254789503
"860",860,-0.410505643631982
"861",861,0.254172924764564
"862",862,-0.0187039234679283
"863",863,-0.753375123554722
"864",864,-0.338874600347413
"865",865,0.398138573382351
"866",866,0.0933471171268501
"867",867,-0.424867548015218
"868",868,-0.464799282813903
"869",869,0.13374379703512
"870",870,0.366620476520314
"871",871,0.0769251298708049
"872",872,-0.51717662656154
"873",873,0.411840506578951
"874",874,-0.174230607889474
"875",875,-0.275140287399569
"876",876,-0.539132717345819
"877",877,-0.178465072641874
"878",878,-0.467130027222662
"879",879,1.15246503085649
"880",880,0.265313956499174
"881",881,0.0119563214291567
"882",882,-0.22199719875432
"883",883,0.524190009274186
"884",884,0.629041670689954
"885",885,-0.486845001346669
"886",886,-0.496199458947924
"887",887,0.345993374007637
"888",888,-0.49042912546695
"889",889,0.305361920075303
"890",890,0.774310969748729
"891",891,0.19714115749645
"892",892,0.0136141878004601
"893",893,-0.300519755889756
"894",894,0.319115291191117
"895",895,0.103659528814536
"896",896,-0.760973306807589
"897",897,-0.533337043464417
"898",898,0.0850997546046948
"899",899,-0.190246175829554
"900",900,0.108524114218067
"901",901,0.445818929605853
"902",902,-0.0619815806902757
"903",903,-0.160506706155847
"904",904,-0.214451164853816
"905",905,-0.0357473968495832
"906",906,0.288794162000631
"907",907,-0.560551859302347
"908",908,0.198783330312853
"909",909,0.212168026280725
"910",910,0.103977896446654
"911",911,0.307760962772054
"912",912,0.80765948685406
"913",913,0.295339695882305
"914",914,0.255800918250653
"915",915,-1.01881387843882
"916",916,-0.320528141060063
"917",917,0.273893681793759
"918",918,0.252033276843502
"919",919,-0.249923438753985
"920",920,0.618163056312934
"921",921,-0.513661149576347
"922",922,0.0546210411338528
"923",923,0.0164940168640335
"924",924,0.141130965742125
"925",925,-0.162564536675017
"926",926,-0.056079724508745
"927",927,0.293997884752343
"928",928,0.400968005610725
"929",929,0.168997434490993
"930",930,-0.21092526178489
"931",931,0.287493996295741
"932",932,0.257889394356592
"933",933,-0.248520813290067
"934",934,0.0859809838348049
"935",935,-0.266800431383981
"936",936,-0.133206725241724
"937",937,0.536390242883545
"938",938,0.57590233213892
"939",939,-1.30065559422999
"940",940,-0.197456030638111
"941",941,0.492586123333805
"942",942,0.569522594938377
"943",943,-0.674009042222075
"944",944,0.00783745438161176
"945",945,-0.489010013604545
"946",946,0.531378470206473
"947",947,-0.406928039887287
"948",948,1.08768098830002
"949",949,-0.29753582230089
"950",950,0.239486299823977
"951",951,1.08194351249434
"952",952,-0.252543092645588
"953",953,-0.228181393318405
"954",954,0.884152282618249
"955",955,0.23656607248763
"956",956,0.13252289895674
"957",957,0.465442519553992
"958",958,-0.403702531019359
"959",959,0.234312638054146
"960",960,-0.831006333151972
"961",961,0.513337887711881
"962",962,0.144025299686628
"963",963,0.762462931996456
"964",964,0.414458871526183
"965",965,0.0538060683677166
"966",966,-0.227415907151109
"967",967,0.931812499051947
"968",968,-0.36357142305533
"969",969,0.340644697807992
"970",970,-0.185365448281207
"971",971,0.402410527992838
"972",972,0.480091191534303
"973",973,-0.158901313476722
"974",974,-0.943101291480755
"975",975,0.17341841996409
"976",976,0.584745848355173
"977",977,0.623385327653107
"978",978,-0.500981338969833
"979",979,-0.101250630209172
"980",980,0.456728471619357
"981",981,0.899442759953885
"982",982,-0.292224386788323
"983",983,-0.2264390760411
"984",984,-0.473713986618083
"985",985,-0.54355620721827
"986",986,0.147771050210533
"987",987,0.493756499042956
"988",988,-0.0915444714806988
"989",989,0.860332419338977
"990",990,0.48258659403724
"991",991,-0.319808839912096
"992",992,-0.0830365112964166
"993",993,0.583121665739657
"994",994,-0.789704569134127
"995",995,0.991488756830833
"996",996,-0.416859220806625
"997",997,-0.109744207790268
"998",998,-0.881101161991328
"999",999,-0.541180316119348
"1000",1000,0.236757633215841
